hostname,timestamp,avg
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T01:30:00Z,54.57281630703081
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T01:35:00Z,54.57480691137829
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T01:40:00Z,54.575205032247794
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T01:45:00Z,54.5744087905088
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T01:50:00Z,54.57493961833479
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T01:55:00Z,54.5736125487698
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T02:00:00Z,54.571754651378825
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T02:05:00Z,54.57600127398678
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T02:10:00Z,54.571621944422326
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T02:15:00Z,54.57069299572684
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T02:20:00Z,54.57281630703081
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T02:25:00Z,54.57202006529182
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T02:30:00Z,54.5744087905088
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T02:35:00Z,54.57202006529182
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T02:40:00Z,54.5744087905088
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T02:45:00Z,54.57600127398678
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T02:50:00Z,54.571621944422326
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T02:55:00Z,54.571754651378825
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T03:00:00Z,54.571621944422326
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T03:05:00Z,54.570958409639836
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T03:10:00Z,54.5744087905088
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T03:15:00Z,54.57308172094381
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T03:20:00Z,54.576001273986776
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T03:25:00Z,54.5741433765958
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T03:30:00Z,54.57281630703081
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T03:35:00Z,54.57016216790084
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T03:40:00Z,54.57281630703081
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T03:45:00Z,54.57493961833479
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T03:50:00Z,54.5744087905088
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T03:55:00Z,54.5741433765958
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T04:00:00Z,54.57122382355283
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T04:05:00Z,54.57308172094381
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T04:10:00Z,54.5744087905088
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T04:15:00Z,54.5741433765958
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T04:20:00Z,54.57321442790031
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T04:25:00Z,54.57202006529182
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T04:30:00Z,54.57042758181384
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T04:35:00Z,54.570958409639836
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T04:40:00Z,54.57321442790031
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T04:45:00Z,54.5741433765958
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T04:50:00Z,54.5744087905088
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T04:55:00Z,54.57334713485681
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T05:00:00Z,54.57281630703081
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T05:05:00Z,54.57387796268281
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T05:10:00Z,54.571621944422326
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T05:15:00Z,54.570958409639836
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T05:20:00Z,54.57321442790031
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T05:25:00Z,54.57202006529182
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T05:30:00Z,54.57281630703081
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T05:35:00Z,54.570958409639836
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T05:40:00Z,54.571621944422326
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T05:45:00Z,54.5741433765958
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T05:50:00Z,54.57002946094434
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T05:55:00Z,54.57308172094381
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T06:00:00Z,54.57321442790031
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T06:05:00Z,54.57493961833479
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T06:10:00Z,54.57361254876981
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T06:15:00Z,54.56936592616185
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T06:20:00Z,54.57042758181384
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T06:25:00Z,54.57042758181384
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T06:30:00Z,54.572020065291824
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T06:35:00Z,54.57042758181384
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T06:40:00Z,54.57042758181384
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T06:45:00Z,54.57042758181384
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T06:50:00Z,54.57042758181384
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T06:55:00Z,54.57387796268281
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T07:00:00Z,54.57042758181384
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T07:05:00Z,54.572550893117814
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T07:10:00Z,54.567640735727366
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T07:15:00Z,54.56724261485787
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T07:20:00Z,54.572020065291824
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T07:25:00Z,54.56936592616185
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T07:30:00Z,54.56724261485787
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T07:35:00Z,54.57042758181384
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T07:40:00Z,54.56883509833585
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T07:45:00Z,54.572550893117814
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T07:50:00Z,54.57042758181384
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T07:55:00Z,54.5746742044218
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T08:00:00Z,54.56883509833585
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T08:05:00Z,54.572550893117814
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T08:10:00Z,54.56883509833585
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T08:15:00Z,54.56936592616185
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T08:20:00Z,54.572020065291824
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T08:25:00Z,54.56963134007484
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T08:30:00Z,54.56963134007485
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T08:35:00Z,54.56910051224886
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T08:40:00Z,54.56963134007485
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T08:45:00Z,54.57016216790084
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T08:50:00Z,54.56644637311888
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T08:55:00Z,54.57016216790083
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T09:00:00Z,54.56963134007485
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T09:05:00Z,54.568038856596864
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T09:10:00Z,54.56644637311888
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T09:15:00Z,54.57016216790084
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T09:20:00Z,54.56803885659687
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T09:25:00Z,54.56803885659687
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T09:30:00Z,54.56644637311888
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T09:35:00Z,54.56803885659687
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T09:40:00Z,54.57122382355283
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T09:45:00Z,54.56591554529289
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T09:50:00Z,54.56644637311888
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T09:55:00Z,54.568038856596864
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T10:00:00Z,54.56963134007485
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T10:05:00Z,54.56910051224886
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T10:10:00Z,54.57122382355283
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T10:15:00Z,54.56963134007485
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T10:20:00Z,54.56803885659687
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T10:25:00Z,54.569100512248845
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T10:30:00Z,54.56644637311888
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T10:35:00Z,54.570162167900854
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T10:40:00Z,54.56803885659686
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T10:45:00Z,54.568038856596864
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T10:50:00Z,54.56963134007485
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T10:55:00Z,54.57228547920482
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T11:00:00Z,54.56644637311888
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T11:05:00Z,54.570162167900854
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T11:10:00Z,54.56963134007485
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T11:15:00Z,54.56591554529288
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T11:20:00Z,54.56803885659687
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T11:25:00Z,54.568038856596864
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T11:30:00Z,54.56803885659687
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T11:35:00Z,54.569100512248845
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T11:40:00Z,54.57122382355283
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T11:45:00Z,54.57122382355283
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T11:50:00Z,54.5652520105104
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T11:55:00Z,54.56671178703187
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T12:00:00Z,54.564057647901905
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T12:05:00Z,54.56777344268386
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T12:10:00Z,54.56724261485787
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T12:15:00Z,54.56565013137989
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T12:20:00Z,54.56883509833585
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T12:25:00Z,54.56565013137989
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T12:30:00Z,54.56565013137989
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T12:35:00Z,54.56883509833585
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T12:40:00Z,54.56883509833585
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T12:45:00Z,54.56565013137989
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T12:50:00Z,54.56246516442391
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T12:55:00Z,54.56565013137989
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T13:00:00Z,54.56883509833585
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T13:05:00Z,54.566711787031885
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T13:10:00Z,54.56724261485787
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T13:15:00Z,54.56671178703187
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T13:20:00Z,54.56724261485787
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T13:25:00Z,54.56777344268386
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T13:30:00Z,54.56883509833585
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T13:35:00Z,54.56565013137989
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T13:40:00Z,54.56565013137988
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T13:45:00Z,54.56565013137989
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T13:50:00Z,54.56724261485787
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T13:55:00Z,54.564588475727895
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T14:00:00Z,54.56565013137988
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T14:05:00Z,54.564588475727895
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T14:10:00Z,54.56724261485787
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T14:15:00Z,54.564588475727895
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T14:20:00Z,54.56724261485787
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T14:25:00Z,54.56671178703187
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T14:30:00Z,54.56565013137988
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T14:35:00Z,54.564588475727895
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T14:40:00Z,54.56565013137989
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T14:45:00Z,54.564853889640894
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T14:50:00Z,54.56604825224938
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T14:55:00Z,54.56671178703187
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T15:00:00Z,54.56246516442393
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T15:05:00Z,54.564057647901905
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T15:10:00Z,54.56286328529342
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T15:15:00Z,54.56671178703187
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T15:20:00Z,54.56286328529342
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T15:25:00Z,54.56511930355389
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T15:30:00Z,54.56724261485787
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T15:35:00Z,54.568038856596864
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T15:40:00Z,54.56883509833585
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T15:45:00Z,54.56591554529288
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T15:50:00Z,54.56724261485787
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T15:55:00Z,54.568038856596864
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T16:00:00Z,54.56326140616291
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T16:05:00Z,54.565384717466884
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T16:10:00Z,54.56923321920535
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T16:15:00Z,54.5637922339889
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T16:20:00Z,54.56604825224938
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T16:25:00Z,54.56777344268386
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T16:30:00Z,54.56724261485787
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T16:35:00Z,54.56565013137989
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T16:40:00Z,54.564057647901905
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T16:45:00Z,54.56697720094487
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T16:50:00Z,54.56007643920694
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T16:55:00Z,54.56591554529288
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T17:00:00Z,54.564057647901905
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T17:05:00Z,54.56299599224991
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T17:10:00Z,54.564455768771396
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T17:15:00Z,54.565384717466884
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T17:20:00Z,54.56485388964089
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T17:25:00Z,54.563261406162916
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T17:30:00Z,54.564455768771396
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T17:35:00Z,54.563261406162916
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T17:40:00Z,54.56883509833585
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T17:45:00Z,54.56644637311888
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T17:50:00Z,54.564455768771396
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T17:55:00Z,54.56644637311888
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T18:00:00Z,54.564455768771396
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T18:05:00Z,54.56246516442392
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T18:10:00Z,54.56127080181543
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T18:15:00Z,54.560607267032935
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T18:20:00Z,54.564853889640894
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T18:25:00Z,54.56193433659792
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T18:30:00Z,54.55888207659845
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T18:35:00Z,54.56299599224991
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T18:40:00Z,54.56206704355442
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T18:45:00Z,54.560341853119944
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T18:50:00Z,54.56206704355442
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T18:55:00Z,54.56193433659792
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T19:00:00Z,54.56047456007644
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T19:05:00Z,54.559014783554964
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T19:10:00Z,54.55888207659845
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T19:15:00Z,54.56113809485893
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T19:20:00Z,54.563659527032414
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T19:25:00Z,54.56219975051092
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T19:30:00Z,54.55888207659845
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T19:35:00Z,54.56219975051092
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T19:40:00Z,54.53698542877618
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T19:45:00Z,54.53579106616769
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T19:50:00Z,54.538179791384664
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T19:55:00Z,54.53711813573267
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T20:00:00Z,54.535392945298184
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T20:05:00Z,54.56299599224991
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T20:10:00Z,54.56166892268492
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T20:15:00Z,54.56087268094593
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T20:20:00Z,54.55888207659845
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T20:25:00Z,54.56219975051093
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T20:30:00Z,54.56166892268493
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T20:35:00Z,54.561934336597936
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T20:40:00Z,54.563659527032414
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T20:45:00Z,54.56087268094593
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T20:50:00Z,54.56326140616291
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T20:55:00Z,54.564853889640894
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T21:00:00Z,54.560076439206945
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T21:05:00Z,54.56113809485893
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T21:10:00Z,54.56166892268492
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T21:15:00Z,54.56193433659792
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T21:20:00Z,54.5648538896409
amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,2023-08-01T21:25:00Z,54.560474560076436
